bourse_en,bourse_vi,created,data_index_id,foreign_ownership,fund_id,id,market_value,modified,per_nav,sector_en,sector_vi,shares,stock
,,2021-04-30 00:00:00,3641,11.40,5,5069,31.00,2021-05-14 10:32:29,0.40,,,1551078,SBT
,,2021-04-30 00:00:00,3641,55.80,5,5070,30.50,2021-05-14 10:32:29,0.40,,,532700,BVH
,,2021-04-30 00:00:00,3641,22.50,5,5071,30.30,2021-05-14 10:32:29,0.40,,,1395250,TCH
,,2021-03-31 00:00:00,3559,100.00,5,4969,738.60,2021-04-13 09:24:11,9.50,,,18281025,TCB
,,2021-03-31 00:00:00,3559,61.60,5,4970,683.60,2021-04-13 09:24:11,8.80,,,14605796,HPG
,,2021-03-31 00:00:00,3559,100.00,5,4971,653.50,2021-04-13 09:24:11,8.40,,,14635431,VPB
,,2021-03-31 00:00:00,3559,56.10,5,4972,646.30,2021-04-13 09:24:11,8.30,,,6568029,VNM
,,2021-03-31 00:00:00,3559,39.00,5,4973,639.50,2021-04-13 09:24:11,8.20,,,5424437,VIC
,,2021-03-31 00:00:00,3559,100.00,5,4974,391.30,2021-04-13 09:24:11,5.00,,,5036165,FPT
,,2021-03-31 00:00:00,3559,99.10,5,4975,379.30,2021-04-13 09:24:11,4.90,,,13473302,MBB
,,2021-03-31 00:00:00,3559,45.40,5,4976,365.30,2021-04-13 09:24:11,4.70,,,3754120,VHM
,,2021-03-31 00:00:00,3559,100.00,5,4977,315.40,2021-04-13 09:24:11,4.10,,,2431972,MWG
,,2021-03-31 00:00:00,3559,78.20,5,4978,307.20,2021-04-13 09:24:11,4.00,,,3240230,VCB
,,2021-03-31 00:00:00,3559,65.60,5,4979,302.70,2021-04-13 09:24:11,3.90,,,3272860,MSN
,,2021-03-31 00:00:00,3559,39.20,5,4980,294.60,2021-04-13 09:24:11,3.80,,,13735341,STB
,,2021-03-31 00:00:00,3559,63.70,5,4981,273.30,2021-04-13 09:24:11,3.50,,,2107256,VJC
,,2021-03-31 00:00:00,3559,16.50,5,4982,241.20,2021-04-13 09:24:11,3.10,,,2995788,NVL
,,2021-03-31 00:00:00,3559,78.00,5,4983,236.30,2021-04-13 09:24:11,3.00,,,8949310,HDB
,,2021-03-31 00:00:00,3559,90.50,5,4984,175.00,2021-04-13 09:24:11,2.30,,,4358309,CTG
,,2021-03-31 00:00:00,3559,62.30,5,4985,136.40,2021-04-13 09:24:11,1.80,,,4172023,VRE
,,2021-03-31 00:00:00,3559,100.00,5,4986,131.00,2021-04-13 09:24:11,1.70,,,1549869,PNJ
,,2021-03-31 00:00:00,3559,100.00,5,4987,115.90,2021-04-13 09:24:11,1.50,,,4161642,TPB
,,2021-03-31 00:00:00,3559,41.40,5,4988,92.10,2021-04-13 09:24:11,1.20,,,2899765,SSI
,,2021-03-31 00:00:00,3559,71.20,5,4989,87.70,2021-04-13 09:24:11,1.10,,,2878618,KDH
,,2021-03-31 00:00:00,3559,4.60,5,4990,86.40,2021-04-13 09:24:11,1.10,,,1393470,PDR
,,2021-03-31 00:00:00,3559,5.90,5,4991,68.80,2021-04-13 09:24:11,0.90,,,767040,GAS
,,2021-03-31 00:00:00,3559,81.90,5,4992,58.80,2021-04-13 09:24:11,0.80,,,1066340,PLX
,,2021-03-31 00:00:00,3559,100.00,5,4993,58.60,2021-04-13 09:24:11,0.80,,,1114043,REE
,,2021-03-31 00:00:00,3559,56.90,5,4994,55.40,2021-04-13 09:24:11,0.70,,,1289800,BID
,,2021-03-31 00:00:00,3559,7.60,5,4995,49.20,2021-04-13 09:24:11,0.60,,,3729500,POW
,,2021-03-31 00:00:00,3559,11.10,5,4996,44.30,2021-04-13 09:24:11,0.60,,,1976078,SBT
,,2021-03-31 00:00:00,3559,10.40,5,4997,38.40,2021-04-13 09:24:11,0.50,,,1674850,TCH
,,2021-03-31 00:00:00,3559,56.30,5,4998,33.40,2021-04-13 09:24:11,0.40,,,559700,BVH
,,2021-02-28 00:00:00,3446,100.00,5,4886,796.90,2021-03-10 10:31:02,9.40,,,20304035,TCB
,,2021-02-28 00:00:00,3446,57.50,5,4887,755.50,2021-03-10 10:31:02,8.90,,,7209229,VNM
,,2021-02-28 00:00:00,3446,62.80,5,4888,739.70,2021-03-10 10:31:02,8.80,,,16222096,HPG
,,2021-02-28 00:00:00,3446,38.50,5,4889,656.10,2021-03-10 10:31:02,7.80,,,6019637,VIC
,,2021-02-28 00:00:00,3446,100.00,5,4890,656.00,2021-03-10 10:31:02,7.80,,,16398801,VPB
,,2021-02-28 00:00:00,3446,100.00,5,4891,425.90,2021-03-10 10:31:02,5.00,,,5589247,FPT
,,2021-02-28 00:00:00,3446,45.80,5,4892,424.60,2021-03-10 10:31:02,5.00,,,4179320,VHM
,,2021-02-28 00:00:00,3446,99.80,5,4893,414.00,2021-03-10 10:31:02,4.90,,,14972002,MBB
,,2021-02-28 00:00:00,3446,100.00,5,4894,362.80,2021-03-10 10:31:02,4.30,,,2687252,MWG
,,2021-02-28 00:00:00,3446,79.00,5,4895,355.80,2021-03-10 10:31:02,4.20,,,3623130,VCB
,,2021-02-28 00:00:00,3446,66.40,5,4896,330.10,2021-03-10 10:31:02,3.90,,,3655960,MSN
,,2021-02-28 00:00:00,3446,63.80,5,4897,316.90,2021-03-10 10:31:02,3.80,,,2345956,VJC
,,2021-02-28 00:00:00,3446,39.80,5,4898,280.30,2021-03-10 10:31:02,3.30,,,15275441,STB
,,2021-02-28 00:00:00,3446,80.80,5,4899,250.40,2021-03-10 10:31:02,3.00,,,9955310,HDB
,,2021-02-28 00:00:00,3446,17.60,5,4900,245.00,2021-03-10 10:31:02,2.90,,,3077308,NVL
,,2021-02-28 00:00:00,3446,94.50,5,4901,185.40,2021-03-10 10:31:02,2.20,,,4976109,CTG
,,2021-02-28 00:00:00,3446,63.50,5,4902,153.70,2021-03-10 10:31:02,1.80,,,4629023,VRE
,,2021-02-28 00:00:00,3446,99.80,5,4903,146.00,2021-03-10 10:31:02,1.70,,,1720218,PNJ
,,2021-02-28 00:00:00,3446,100.00,5,4904,124.90,2021-03-10 10:31:02,1.50,,,4532488,TPB
,,2021-02-28 00:00:00,3446,43.70,5,4905,106.60,2021-03-10 10:31:02,1.30,,,3210165,SSI
,,2021-02-28 00:00:00,3446,75.30,5,4906,102.70,2021-03-10 10:31:02,1.20,,,3218918,KDH
,,2021-02-28 00:00:00,3446,2.40,5,4907,89.40,2021-03-10 10:31:02,1.10,,,1419700,PDR
,,2021-02-28 00:00:00,3446,5.80,5,4908,76.40,2021-03-10 10:31:02,0.90,,,855740,GAS
,,2021-02-28 00:00:00,3446,100.00,5,4909,70.40,2021-03-10 10:31:02,0.80,,,1241718,REE
,,2021-02-28 00:00:00,3446,76.00,5,4910,69.50,2021-03-10 10:31:02,0.80,,,1193940,PLX
,,2021-02-28 00:00:00,3446,57.70,5,4911,62.50,2021-03-10 10:31:02,0.70,,,1432800,BID
,,2021-02-28 00:00:00,3446,15.80,5,4912,52.40,2021-03-10 10:31:02,0.60,,,4154900,POW
,,2021-02-28 00:00:00,3446,10.90,5,4913,48.00,2021-03-10 10:31:02,0.60,,,2211778,SBT
,,2021-02-28 00:00:00,3446,11.40,5,4914,40.20,2021-03-10 10:31:02,0.50,,,1844950,TCH
,,2021-02-28 00:00:00,3446,57.00,5,4915,38.10,2021-03-10 10:31:02,0.50,,,644600,BVH
,,2021-01-31 00:00:00,3364,100.00,5,4823,690.10,2021-02-09 09:11:22,8.40,,,21564944,TCB
,,2021-01-31 00:00:00,3364,57.70,5,4824,679.60,2021-02-09 09:11:22,8.30,,,6611229,VNM
,,2021-01-31 00:00:00,3364,63.30,5,4825,675.30,2021-02-09 09:11:22,8.30,,,17249696,HPG
,,2021-01-31 00:00:00,3364,38.20,5,4826,590.40,2021-02-09 09:11:22,7.20,,,5939437,VIC
,,2021-01-31 00:00:00,3364,100.00,5,4827,492.90,2021-02-09 09:11:22,6.00,,,16431605,VPB
,,2021-01-31 00:00:00,3364,45.30,5,4828,404.70,2021-02-09 09:11:22,5.00,,,4328320,VHM
,,2021-01-31 00:00:00,3364,99.90,5,4829,372.80,2021-02-09 09:11:22,4.60,,,15895565,MBB
,,2021-01-31 00:00:00,3364,100.00,5,4830,372.60,2021-02-09 09:11:22,4.60,,,5942437,FPT
,,2021-01-31 00:00:00,3364,97.20,5,4831,370.00,2021-02-09 09:11:22,4.50,,,2788350,MWG
,,2021-01-31 00:00:00,3364,79.10,5,4832,359.10,2021-02-09 09:11:22,4.40,,,3861430,VCB
,,2021-01-31 00:00:00,3364,65.50,5,4833,332.70,2021-02-09 09:11:22,4.10,,,3891260,MSN
,,2021-01-31 00:00:00,3364,63.20,5,4834,311.90,2021-02-09 09:11:22,3.80,,,2479456,VJC
,,2021-01-31 00:00:00,3364,41.50,5,4835,274.10,2021-02-09 09:11:22,3.40,,,16219641,STB
,,2021-01-31 00:00:00,3364,18.50,5,4836,241.30,2021-02-09 09:11:22,3.00,,,3008208,NVL
,,2021-01-31 00:00:00,3364,80.80,5,4837,235.50,2021-02-09 09:11:22,2.90,,,10560410,HDB
,,2021-01-31 00:00:00,3364,95.60,5,4838,161.20,2021-02-09 09:11:22,2.00,,,5286509,CTG
,,2021-01-31 00:00:00,3364,63.70,5,4839,152.80,2021-02-09 09:11:22,1.90,,,4768723,VRE
,,2021-01-31 00:00:00,3364,100.00,5,4840,145.40,2021-02-09 09:11:22,1.80,,,1750116,PNJ
,,2021-01-31 00:00:00,3364,77.30,5,4841,109.70,2021-02-09 09:11:23,1.30,,,3438518,KDH
,,2021-01-31 00:00:00,3364,44.70,5,4842,98.00,2021-02-09 09:11:23,1.20,,,3402065,SSI
,,2021-01-31 00:00:00,3364,6.00,5,4843,69.10,2021-02-09 09:11:23,0.80,,,906140,GAS
,,2021-01-31 00:00:00,3364,100.00,5,4844,67.20,2021-02-09 09:11:23,0.80,,,1316894,REE
,,2021-01-31 00:00:00,3364,1.70,5,4845,62.80,2021-02-09 09:11:23,0.80,,,1126000,PDR
,,2021-01-31 00:00:00,3364,77.70,5,4846,62.20,2021-02-09 09:11:23,0.80,,,1269040,PLX
,,2021-01-31 00:00:00,3364,57.80,5,4847,60.90,2021-02-09 09:11:23,0.70,,,1526900,BID
,,2021-01-31 00:00:00,3364,17.10,5,4848,52.80,2021-02-09 09:11:23,0.60,,,4433900,POW
,,2021-01-31 00:00:00,3364,12.20,5,4849,41.30,2021-02-09 09:11:23,0.50,,,1883750,TCH
,,2021-01-31 00:00:00,3364,11.10,5,4850,40.00,2021-02-09 09:11:23,0.50,,,2221778,SBT
,,2021-01-31 00:00:00,3364,57.50,5,4851,20.30,2021-02-09 09:11:23,0.20,,,360000,BVH
,,2021-01-31 00:00:00,3364,100.00,5,4852,12.40,2021-02-09 09:11:23,0.20,,,496900,TPB
,,2020-12-31 00:00:00,3298,57.80,5,4760,641.10,2021-01-13 04:55:27,8.50,,,5892129,VNM
,,2020-12-31 00:00:00,3298,67.30,5,4761,675.40,2021-01-13 04:55:27,9.00,,,16293696,HPG
,,2020-12-31 00:00:00,3298,37.80,5,4762,595.70,2021-01-13 04:55:27,7.90,,,5505237,VIC
,,2020-12-31 00:00:00,3298,100.00,5,4763,690.30,2021-01-13 04:55:27,9.20,,,21915144,TCB
,,2020-12-31 00:00:00,3298,100.00,5,4764,495.10,2021-01-13 04:55:27,6.60,,,15232605,VPB
,,2020-12-31 00:00:00,3298,79.10,5,4765,356.90,2021-01-13 04:55:27,4.80,,,3645430,VCB
,,2020-12-31 00:00:00,3298,45.00,5,4766,342.60,2021-01-13 04:55:27,4.60,,,3827720,VHM
,,2020-12-31 00:00:00,3298,100.00,5,4767,331.60,2021-01-13 04:55:27,4.40,,,5611637,FPT
,,2020-12-31 00:00:00,3298,100.00,5,4768,312.70,2021-01-13 04:55:27,4.20,,,2630350,MWG
,,2020-12-31 00:00:00,3298,99.50,5,4769,341.90,2021-01-13 04:55:27,4.60,,,14864929,MBB
,,2020-12-31 00:00:00,3298,68.60,5,4770,326.60,2021-01-13 04:55:27,4.30,,,3674260,MSN
,,2020-12-31 00:00:00,3298,62.30,5,4771,293.00,2021-01-13 04:55:27,3.90,,,2344256,VJC
,,2020-12-31 00:00:00,3298,39.90,5,4772,258.80,2021-01-13 04:55:27,3.40,,,15316041,STB
,,2020-12-31 00:00:00,3298,96.40,5,4773,230.10,2021-01-13 04:55:27,3.10,,,6659709,CTG
,,2020-12-31 00:00:00,3298,78.00,5,4774,237.00,2021-01-13 04:55:27,3.20,,,9980410,HDB
,,2020-12-31 00:00:00,3298,14.00,5,4775,203.50,2021-01-13 04:55:27,2.70,,,3082808,NVL
,,2020-12-31 00:00:00,3298,100.00,5,4776,130.70,2021-01-13 04:55:27,1.70,,,1613116,PNJ
,,2020-12-31 00:00:00,3298,63.10,5,4777,119.00,2021-01-13 04:55:27,1.60,,,610420,SAB
,,2020-12-31 00:00:00,3298,62.10,5,4778,133.00,2021-01-13 04:55:27,1.80,,,4234723,VRE
,,2020-12-31 00:00:00,3298,78.10,5,4779,95.10,2021-01-13 04:55:27,1.30,,,3244918,KDH
,,2020-12-31 00:00:00,3298,100.00,5,4780,68.70,2021-01-13 04:55:27,0.90,,,3570383,EIB
,,2020-12-31 00:00:00,3298,6.30,5,4781,74.20,2021-01-13 04:55:28,1.00,,,857340,GAS
,,2020-12-31 00:00:00,3298,46.60,5,4782,106.60,2021-01-13 04:55:28,1.40,,,3221465,SSI
,,2020-12-31 00:00:00,3298,78.90,5,4783,65.50,2021-01-13 04:55:28,0.90,,,1198840,PLX
,,2020-12-31 00:00:00,3298,100.00,5,4784,61.00,2021-01-13 04:55:28,0.80,,,1246694,REE
,,2020-12-31 00:00:00,3298,58.00,5,4785,68.70,2021-01-13 04:55:28,0.90,,,1433500,BID
,,2020-12-31 00:00:00,3298,17.40,5,4786,56.80,2021-01-13 04:55:28,0.80,,,4178900,POW
,,2020-12-31 00:00:00,3298,10.50,5,4787,43.90,2021-01-13 04:55:28,0.60,,,2093778,SBT
,,2020-12-31 00:00:00,3298,9.80,5,4788,34.90,2021-01-13 04:55:28,0.50,,,1750150,TCH
,,2020-12-31 00:00:00,3298,4.90,5,4789,5.80,2021-01-13 04:55:28,0.10,,,2301290,ROS
,,2020-11-30 00:00:00,3157,58.10,5,4710,635.60,2020-12-07 16:29:33,9.40,,,5874489,VNM
,,2020-11-30 00:00:00,3157,67.70,5,4711,576.60,2020-12-07 16:29:33,8.50,,,16241576,HPG
,,2020-11-30 00:00:00,3157,37.80,5,4712,570.90,2020-12-07 16:29:33,8.40,,,5494967,VIC
,,2020-11-30 00:00:00,3157,100.00,5,4713,526.50,2020-12-07 16:29:33,7.80,,,21845264,TCB
,,2020-11-30 00:00:00,3157,98.10,5,4714,407.70,2020-12-07 16:29:33,6.00,,,15213130,VPB
,,2020-11-30 00:00:00,3157,79.00,5,4715,338.00,2020-12-07 16:29:33,5.00,,,3634590,VCB
,,2020-11-30 00:00:00,3157,44.70,5,4716,315.70,2020-12-07 16:29:33,4.70,,,3822120,VHM
,,2020-11-30 00:00:00,3157,100.00,5,4717,309.80,2020-12-07 16:29:33,4.60,,,5592101,FPT
,,2020-11-30 00:00:00,3157,100.00,5,4718,304.30,2020-12-07 16:29:33,4.50,,,2623134,MWG
,,2020-11-30 00:00:00,3157,100.00,5,4719,301.90,2020-12-07 16:29:33,4.50,,,14833999,MBB
,,2020-11-30 00:00:00,3157,68.60,5,4720,300.70,2020-12-07 16:29:33,4.40,,,3666580,MSN
,,2020-11-30 00:00:00,3157,61.00,5,4721,274.60,2020-12-07 16:29:33,4.10,,,2337156,VJC
,,2020-11-30 00:00:00,3157,38.30,5,4722,223.50,2020-12-07 16:29:33,3.30,,,15256201,STB
,,2020-11-30 00:00:00,3157,96.70,5,4723,222.30,2020-12-07 16:29:33,3.30,,,6635109,CTG
,,2020-11-30 00:00:00,3157,82.60,5,4724,218.70,2020-12-07 16:29:33,3.20,,,9939970,HDB
,,2020-11-30 00:00:00,3157,14.20,5,4725,186.30,2020-12-07 16:29:33,2.80,,,3073668,NVL
,,2020-11-30 00:00:00,3157,100.00,5,4726,125.20,2020-12-07 16:29:33,1.90,,,1607460,PNJ
,,2020-11-30 00:00:00,3157,63.10,5,4727,121.60,2020-12-07 16:29:33,1.80,,,634840,SAB
,,2020-11-30 00:00:00,3157,62.80,5,4728,119.20,2020-12-07 16:29:33,1.80,,,4225703,VRE
,,2020-11-30 00:00:00,3157,79.50,5,4729,86.40,2020-12-07 16:29:33,1.30,,,3229098,KDH
,,2020-11-30 00:00:00,3157,100.00,5,4730,74.60,2020-12-07 16:29:33,1.10,,,4336895,EIB
,,2020-11-30 00:00:00,3157,6.20,5,4731,71.30,2020-12-07 16:29:33,1.10,,,853660,GAS
,,2020-11-30 00:00:00,3157,48.40,5,4732,61.90,2020-12-07 16:29:33,0.90,,,3213945,SSI
,,2020-11-30 00:00:00,3157,78.90,5,4733,60.60,2020-12-07 16:29:33,0.90,,,1193380,PLX
,,2020-11-30 00:00:00,3157,100.00,5,4734,60.30,2020-12-07 16:29:33,0.90,,,1240916,REE
,,2020-11-30 00:00:00,3157,57.70,5,4735,60.00,2020-12-07 16:29:33,0.90,,,1438820,BID
,,2020-11-30 00:00:00,3157,18.60,5,4736,42.30,2020-12-07 16:29:33,0.60,,,4183620,POW
,,2020-11-30 00:00:00,3157,9.50,5,4737,38.00,2020-12-07 16:29:33,0.60,,,2107378,SBT
,,2020-11-30 00:00:00,3157,9.80,5,4738,34.00,2020-12-07 16:29:33,0.50,,,1741050,TCH
,,2020-11-30 00:00:00,3157,3.20,5,4739,5.10,2020-12-07 16:29:33,0.10,,,2318290,ROS
,,2020-10-31 00:00:00,3045,58.10,5,4637,595.90,2020-11-11 11:05:21,9.70,,,5517789,VNM
,,2020-10-31 00:00:00,3045,37.70,5,4638,549.80,2020-11-11 11:05:21,8.90,,,5162787,VIC
,,2020-10-31 00:00:00,3045,69.80,5,4639,466.00,2020-11-11 11:05:21,7.60,,,15252076,HPG
,,2020-10-31 00:00:00,3045,100.00,5,4640,438.00,2020-11-11 11:05:21,7.10,,,20514864,TCB
,,2020-10-31 00:00:00,3045,98.90,5,4641,337.20,2020-11-11 11:05:21,5.50,,,14286210,VPB
,,2020-10-31 00:00:00,3045,73.30,5,4642,289.10,2020-11-11 11:05:21,4.70,,,3442240,MSN
,,2020-10-31 00:00:00,3045,78.70,5,4643,283.50,2020-11-11 11:05:21,4.60,,,3415670,VCB
,,2020-10-31 00:00:00,3045,44.70,5,4644,272.60,2020-11-11 11:05:21,4.40,,,3586500,VHM
,,2020-10-31 00:00:00,3045,100.00,5,4645,270.40,2020-11-11 11:05:21,4.40,,,5250201,FPT
,,2020-10-31 00:00:00,3045,100.00,5,4646,257.90,2020-11-11 11:05:21,4.20,,,2463674,MWG
,,2020-10-31 00:00:00,3045,100.00,5,4647,247.90,2020-11-11 11:05:21,4.00,,,13929599,MBB
,,2020-10-31 00:00:00,3045,58.30,5,4648,221.90,2020-11-11 11:05:21,3.60,,,2192496,VJC
,,2020-10-31 00:00:00,3045,39.10,5,4649,190.80,2020-11-11 11:05:21,3.10,,,14344731,STB
,,2020-10-31 00:00:00,3045,97.90,5,4650,180.80,2020-11-11 11:05:21,2.90,,,6234109,CTG
,,2020-10-31 00:00:00,3045,92.40,5,4651,178.10,2020-11-11 11:05:21,2.90,,,7358648,HDB
,,2020-10-31 00:00:00,3045,14.40,5,4652,176.40,2020-11-11 11:05:21,2.90,,,2845228,NVL
,,2020-10-31 00:00:00,3045,63.10,5,4653,110.10,2020-11-11 11:05:21,1.80,,,597380,SAB
,,2020-10-31 00:00:00,3045,100.00,5,4654,105.60,2020-11-11 11:05:21,1.70,,,1519890,PNJ
,,2020-10-31 00:00:00,3045,61.90,5,4655,100.30,2020-11-11 11:05:21,1.60,,,3963883,VRE
,,2020-10-31 00:00:00,3045,82.90,5,4656,76.10,2020-11-11 11:05:21,1.20,,,3042078,KDH
,,2020-10-31 00:00:00,3045,100.00,5,4657,70.40,2020-11-11 11:05:21,1.10,,,4093635,EIB
,,2020-10-31 00:00:00,3045,6.20,5,4658,56.90,2020-11-11 11:05:21,0.90,,,808160,GAS
,,2020-10-31 00:00:00,3045,80.00,5,4659,55.00,2020-11-11 11:05:21,0.90,,,1122540,PLX
,,2020-10-31 00:00:00,3045,57.90,5,4660,52.30,2020-11-11 11:05:21,0.90,,,1359200,BID
,,2020-10-31 00:00:00,3045,49.90,5,4661,52.10,2020-11-11 11:05:21,0.80,,,3044145,SSI
,,2020-10-31 00:00:00,3045,100.00,5,4662,48.90,2020-11-11 11:05:21,0.80,,,1168224,REE
,,2020-10-31 00:00:00,3045,20.10,5,4663,37.00,2020-11-11 11:05:21,0.60,,,3935660,POW
,,2020-10-31 00:00:00,3045,8.70,5,4664,30.10,2020-11-11 11:05:21,0.50,,,1627410,TCH
,,2020-10-31 00:00:00,3045,8.80,5,4665,29.00,2020-11-11 11:05:21,0.50,,,1974178,SBT
,,2020-10-31 00:00:00,3045,3.60,5,4666,4.90,2020-11-11 11:05:21,0.10,,,2240070,ROS
,,2020-09-30 00:00:00,2931,58.40,5,4564,644.00,2020-10-12 18:12:33,10.60,,,5913679,VNM
,,2020-09-30 00:00:00,2931,69.70,5,4565,481.00,2020-10-12 18:12:33,7.90,,,18219806,HPG
,,2020-09-30 00:00:00,2931,100.00,5,4566,470.60,2020-10-12 18:12:33,7.80,,,20823362,TCB
,,2020-09-30 00:00:00,2931,37.60,5,4567,467.80,2020-10-12 18:12:33,7.70,,,5112697,VIC
,,2020-09-30 00:00:00,2931,100.00,5,4568,371.30,2020-10-12 18:12:33,6.10,,,15632660,VPB
,,2020-09-30 00:00:00,2931,78.60,5,4569,314.70,2020-10-12 18:12:33,5.20,,,3742190,VCB
,,2020-09-30 00:00:00,2931,100.00,5,4570,287.10,2020-10-12 18:12:33,4.70,,,5741052,FPT
,,2020-09-30 00:00:00,2931,100.00,5,4571,281.90,2020-10-12 18:12:33,4.60,,,2702579,MWG
,,2020-09-30 00:00:00,2931,45.10,5,4572,268.70,2020-10-12 18:12:33,4.40,,,3559600,VHM
,,2020-09-30 00:00:00,2931,100.00,5,4573,262.10,2020-10-12 18:12:33,4.30,,,13272347,MBB
,,2020-09-30 00:00:00,2931,58.80,5,4574,250.90,2020-10-12 18:12:33,4.10,,,2398226,VJC
,,2020-09-30 00:00:00,2931,38.50,5,4575,217.10,2020-10-12 18:12:33,3.60,,,15733301,STB
,,2020-09-30 00:00:00,2931,77.70,5,4576,204.90,2020-10-12 18:12:33,3.40,,,3752600,MSN
,,2020-09-30 00:00:00,2931,14.80,5,4577,199.20,2020-10-12 18:12:33,3.30,,,3117618,NVL
,,2020-09-30 00:00:00,2931,68.10,5,4578,193.80,2020-10-12 18:12:33,3.20,,,8048729,HDB
,,2020-09-30 00:00:00,2931,100.00,5,4579,181.00,2020-10-12 18:12:33,3.00,,,6816089,CTG
,,2020-09-30 00:00:00,2931,63.10,5,4580,118.30,2020-10-12 18:12:33,1.90,,,645590,SAB
,,2020-09-30 00:00:00,2931,63.10,5,4581,108.80,2020-10-12 18:12:33,1.80,,,3943163,VRE
,,2020-09-30 00:00:00,2931,100.00,5,4582,100.30,2020-10-12 18:12:33,1.70,,,1646200,PNJ
,,2020-09-30 00:00:00,2931,99.60,5,4583,91.60,2020-10-12 18:12:33,1.50,,,5391085,EIB
,,2020-09-30 00:00:00,2931,84.90,5,4584,73.00,2020-10-12 18:12:33,1.20,,,3011588,KDH
,,2020-09-30 00:00:00,2931,6.50,5,4585,62.20,2020-10-12 18:12:33,1.00,,,871970,GAS
,,2020-09-30 00:00:00,2931,58.20,5,4586,59.90,2020-10-12 18:12:33,1.00,,,1469190,BID
,,2020-09-30 00:00:00,2931,100.00,5,4587,56.80,2020-10-12 18:12:33,0.90,,,1412974,REE
,,2020-09-30 00:00:00,2931,49.60,5,4588,55.70,2020-10-12 18:12:33,0.90,,,3288665,SSI
,,2020-09-30 00:00:00,2931,80.40,5,4589,49.90,2020-10-12 18:12:33,0.80,,,992500,PLX
,,2020-09-30 00:00:00,2931,21.70,5,4590,43.50,2020-10-12 18:12:33,0.70,,,4244570,POW
,,2020-09-30 00:00:00,2931,8.90,5,4591,37.80,2020-10-12 18:12:33,0.60,,,1756310,TCH
,,2020-09-30 00:00:00,2931,8.90,5,4592,31.60,2020-10-12 18:12:33,0.50,,,2134348,SBT
,,2020-09-30 00:00:00,2931,4.10,5,4593,5.30,2020-10-12 18:12:33,0.10,,,2462320,ROS
,,2020-08-31 00:00:00,2852,58.50,5,4476,581.80,2020-09-09 11:02:47,10.30,,,4808586,VNM
,,2020-08-31 00:00:00,2852,37.70,5,4477,448.90,2020-09-09 11:02:47,7.90,,,4988067,VIC
,,2020-08-31 00:00:00,2852,72.00,5,4478,436.50,2020-09-09 11:02:47,7.70,,,17778966,HPG
,,2020-08-31 00:00:00,2852,100.00,5,4479,432.80,2020-09-09 11:02:47,7.60,,,20317632,TCB
,,2020-08-31 00:00:00,2852,100.00,5,4480,356.20,2020-09-09 11:02:47,6.30,,,15253620,VPB
,,2020-08-31 00:00:00,2852,78.90,5,4481,303.10,2020-09-09 11:02:47,5.30,,,3651550,VCB
,,2020-08-31 00:00:00,2852,100.00,5,4482,277.30,2020-09-09 11:02:47,4.90,,,5602009,FPT
,,2020-08-31 00:00:00,2852,42.00,5,4483,272.60,2020-09-09 11:02:47,4.80,,,3473080,VHM
,,2020-08-31 00:00:00,2852,100.00,5,4484,246.30,2020-09-09 11:02:47,4.30,,,2636659,MWG
,,2020-08-31 00:00:00,2852,59.30,5,4485,241.00,2020-09-09 11:02:47,4.20,,,2339516,VJC
,,2020-08-31 00:00:00,2852,100.00,5,4486,232.50,2020-09-09 11:02:47,4.10,,,12950987,MBB
,,2020-08-31 00:00:00,2852,78.40,5,4487,201.40,2020-09-09 11:02:47,3.50,,,3661960,MSN
,,2020-08-31 00:00:00,2852,15.10,5,4488,194.10,2020-09-09 11:02:47,3.40,,,3042428,NVL
,,2020-08-31 00:00:00,2852,39.30,5,4489,171.90,2020-09-09 11:02:47,3.00,,,15352201,STB
,,2020-08-31 00:00:00,2852,69.10,5,4490,171.30,2020-09-09 11:02:47,3.00,,,6040950,HDB
,,2020-08-31 00:00:00,2852,99.90,5,4491,170.90,2020-09-09 11:02:47,3.00,,,6650259,CTG
,,2020-08-31 00:00:00,2852,63.20,5,4492,120.70,2020-09-09 11:02:47,2.10,,,630140,SAB
,,2020-08-31 00:00:00,2852,62.30,5,4493,103.90,2020-09-09 11:02:47,1.80,,,3847373,VRE
,,2020-08-31 00:00:00,2852,99.80,5,4494,97.10,2020-09-09 11:02:47,1.70,,,5629595,EIB
,,2020-08-31 00:00:00,2852,100.00,5,4495,96.40,2020-09-09 11:02:47,1.70,,,1606036,PNJ
,,2020-08-31 00:00:00,2852,88.70,5,4496,71.60,2020-09-09 11:02:47,1.30,,,2938458,KDH
,,2020-08-31 00:00:00,2852,6.70,5,4497,63.00,2020-09-09 11:02:47,1.10,,,850340,GAS
,,2020-08-31 00:00:00,2852,58.90,5,4498,58.70,2020-09-09 11:02:47,1.00,,,1433140,BID
,,2020-08-31 00:00:00,2852,100.00,5,4499,50.90,2020-09-09 11:02:47,0.90,,,1378986,REE
,,2020-08-31 00:00:00,2852,74.80,5,4500,50.90,2020-09-09 11:02:48,0.90,,,968810,PLX
,,2020-08-31 00:00:00,2852,48.60,5,4501,47.80,2020-09-09 11:02:48,0.80,,,3208325,SSI
,,2020-08-31 00:00:00,2852,22.80,5,4502,41.60,2020-09-09 11:02:48,0.70,,,4140540,POW
,,2020-08-31 00:00:00,2852,9.00,5,4503,35.60,2020-09-09 11:02:48,0.60,,,1713050,TCH
