"id","name","stateAbbreviation","partyShort","committeeId","committeeName","committeePosition","committeeSide","committeeRank"
"P000605","Scott Perry","PA","R","P000605","Committee on Transportation and Infrastructure","member","majority","14"
"N000127","Rick Nolan","MN","D","N000127","Committee on Transportation and Infrastructure","member","minority","14"
"T000468","Dina Titus","NV","D","T000468","Committee on Transportation and Infrastructure","member","minority","15"
"D000619","Rodney Davis","IL","R","D000619","Committee on Transportation and Infrastructure","member","majority","15"
"M001185","Sean Patrick Maloney","NY","D","M001185","Committee on Transportation and Infrastructure","member","minority","16"
"S000051","Mark Sanford","SC","R","S000051","Committee on Transportation and Infrastructure","member","majority","16"
"W000810","Rob Woodall","GA","R","W000810","Committee on Transportation and Infrastructure","member","majority","17"
"E000293","Elizabeth Esty","CT","D","E000293","Committee on Transportation and Infrastructure","member","minority","17"
"R000592","Todd Rokita","IN","R","R000592","Committee on Transportation and Infrastructure","member","majority","18"
"F000462","Lois Frankel","FL","D","F000462","Committee on Transportation and Infrastructure","member","minority","18"
"K000386","John Katko","NY","R","K000386","Committee on Transportation and Infrastructure","member","majority","19"
"B001286","Cheri Bustos","IL","D","B001286","Committee on Transportation and Infrastructure","member","minority","19"
"H001068","Jared Huffman","CA","D","H001068","Committee on Transportation and Infrastructure","member","minority","20"
"B001291","Brian Babin","TX","R","B001291","Committee on Transportation and Infrastructure","member","majority","20"
"G000577","Garret Graves","LA","R","G000577","Committee on Transportation and Infrastructure","member","majority","21"
"B001285","Julia Brownley","CA","D","B001285","Committee on Transportation and Infrastructure","member","minority","21"
"C001105","Barbara Comstock","VA","R","C001105","Committee on Transportation and Infrastructure","member","majority","22"
"W000808","Frederica Wilson","FL","D","W000808","Committee on Transportation and Infrastructure","member","minority","22"
"P000604","Donald M. Payne Jr.","NJ","D","P000604","Committee on Transportation and Infrastructure","member","minority","23"
"R000603","David Rouzer","NC","R","R000603","Committee on Transportation and Infrastructure","member","majority","23"
"B001295","Mike Bost","IL","R","B001295","Committee on Transportation and Infrastructure","member","majority","24"
"L000579","Alan Lowenthal","CA","D","L000579","Committee on Transportation and Infrastructure","member","minority","24"
"L000581","Brenda Lawrence","MI","D","L000581","Committee on Transportation and Infrastructure","member","minority","25"
"W000814","Randy Weber","TX","R","W000814","Committee on Transportation and Infrastructure","member","majority","25"
"L000578","Doug LaMalfa","CA","R","L000578","Committee on Transportation and Infrastructure","member","majority","26"
"D000623","Mark DeSaulnier","CA","D","D000623","Committee on Transportation and Infrastructure","member","minority","26"
"P000610","Stacey Plaskett","VI","D","P000610","Committee on Transportation and Infrastructure","member","minority","27"
"W000821","Bruce Westerman","AR","R","W000821","Committee on Transportation and Infrastructure","member","majority","27"
"S001199","Lloyd Smucker","PA","R","S001199","Committee on Transportation and Infrastructure","member","majority","28"
"M001201","Paul Mitchell","MI","R","M001201","Committee on Transportation and Infrastructure","member","majority","29"
"F000464","John Faso","NY","R","F000464","Committee on Transportation and Infrastructure","member","majority","30"
"F000465","A. Drew Ferguson","GA","R","F000465","Committee on Transportation and Infrastructure","member","majority","31"
"M001199","Brian Mast","FL","R","M001199","Committee on Transportation and Infrastructure","member","majority","32"
"L000587","Jason Lewis","MN","R","L000587","Committee on Transportation and Infrastructure","member","majority","33"
"G000579","Mike Gallagher","WI","R","G000579","Committee on Transportation and Infrastructure","member","majority","34"
"R000582","Phil Roe","TN","R","R000582","Committee on Veterans&#39; Affairs","member","majority","1"
"W000799","Tim Walz","MN","D","W000799","Committee on Veterans&#39; Affairs","member","minority","1"
"T000472","Mark Takano","CA","D","T000472","Committee on Veterans&#39; Affairs","member","minority","2"
"B001257","Gus Bilirakis","FL","R","B001257","Committee on Veterans&#39; Affairs","member","majority","2"
"B001285","Julia Brownley","CA","D","B001285","Committee on Veterans&#39; Affairs","member","minority","3"
"C001077","Mike Coffman","CO","R","C001077","Committee on Veterans&#39; Affairs","member","majority","3"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Committee on Veterans&#39; Affairs","member","majority","4"
"K000382","Ann McLane Kuster","NH","D","K000382","Committee on Veterans&#39; Affairs","member","minority","4"
"B001295","Mike Bost","IL","R","B001295","Committee on Veterans&#39; Affairs","member","majority","5"
"O000170","Beto O'Rourke","TX","D","O000170","Committee on Veterans&#39; Affairs","member","minority","5"
"R000602","Kathleen Rice","NY","D","R000602","Committee on Veterans&#39; Affairs","member","minority","6"
"P000611","Bruce Poliquin","ME","R","P000611","Committee on Veterans&#39; Affairs","member","majority","6"
"C001110","J. Luis Correa","CA","D","C001110","Committee on Veterans&#39; Affairs","member","minority","7"
"D000628","Neal Dunn","FL","R","D000628","Committee on Veterans&#39; Affairs","member","majority","7"
"A000375","Jodey Arrington","TX","R","A000375","Committee on Veterans&#39; Affairs","member","majority","8"
"H001077","Clay Higgins","LA","R","H001077","Committee on Veterans&#39; Affairs","member","majority","9"
"E000293","Elizabeth Esty","CT","D","E000293","Committee on Veterans&#39; Affairs","member","minority","9"
"B001301","Jack Bergman","MI","R","B001301","Committee on Veterans&#39; Affairs","member","majority","10"
"P000608","Scott Peters","CA","D","P000608","Committee on Veterans&#39; Affairs","member","minority","10"
"B001299","Jim Banks","IN","R","B001299","Committee on Veterans&#39; Affairs","member","majority","11"
"G000582","Jenniffer González-Colón","PR","R","G000582","Committee on Veterans&#39; Affairs","member","majority","12"
"M001199","Brian Mast","FL","R","M001199","Committee on Veterans&#39; Affairs","member","majority","13"
"N000015","Richard E. Neal","MA","D","N000015","Committee on Ways and Means","member","minority","1"
"B000755","Kevin Brady","TX","R","B000755","Committee on Ways and Means","member","majority","1"
"L000263","Sander M. Levin","MI","D","L000263","Committee on Ways and Means","member","minority","2"
"J000174","Sam Johnson","TX","R","J000174","Committee on Ways and Means","member","majority","2"
"L000287","John Lewis","GA","D","L000287","Committee on Ways and Means","member","minority","3"
"N000181","Devin Nunes","CA","R","N000181","Committee on Ways and Means","member","majority","3"
"R000578","Dave Reichert","WA","R","R000578","Committee on Ways and Means","member","majority","4"
"D000399","Lloyd Doggett","TX","D","D000399","Committee on Ways and Means","member","minority","4"
"R000580","Peter Roskam","IL","R","R000580","Committee on Ways and Means","member","majority","5"
"T000460","Mike Thompson","CA","D","T000460","Committee on Ways and Means","member","minority","5"
"L000557","John B. Larson","CT","D","L000557","Committee on Ways and Means","member","minority","6"
"B001260","Vern Buchanan","FL","R","B001260","Committee on Ways and Means","member","majority","6"
"B000574","Earl Blumenauer","OR","D","B000574","Committee on Ways and Means","member","minority","7"
"S001172","Adrian Smith","NE","R","S001172","Committee on Ways and Means","member","majority","7"
"K000188","Ron Kind","WI","D","K000188","Committee on Ways and Means","member","minority","8"
"J000290","Lynn Jenkins","KS","R","J000290","Committee on Ways and Means","member","majority","8"
"P000096","Bill Pascrell Jr.","NJ","D","P000096","Committee on Ways and Means","member","minority","9"
"P000594","Erik Paulsen","MN","R","P000594","Committee on Ways and Means","member","majority","9"
"C001038","Joseph Crowley","NY","D","C001038","Committee on Ways and Means","member","minority","10"
"M001158","Kenny Marchant","TX","R","M001158","Committee on Ways and Means","member","majority","10"
"D000096","Danny K. Davis","IL","D","D000096","Committee on Ways and Means","member","minority","11"
"B001273","Diane Black","TN","R","B001273","Committee on Ways and Means","member","majority","11"
"R000585","Tom Reed","NY","R","R000585","Committee on Ways and Means","member","majority","12"
"S001156","Linda T. Sánchez","CA","D","S001156","Committee on Ways and Means","member","minority","12"
"H001038","Brian Higgins","NY","D","H001038","Committee on Ways and Means","member","minority","13"
"K000376","Mike Kelly","PA","R","K000376","Committee on Ways and Means","member","majority","13"
"S001185","Terri Sewell","AL","D","S001185","Committee on Ways and Means","member","minority","14"
"R000586","Jim Renacci","OH","R","R000586","Committee on Ways and Means","member","majority","14"
"D000617","Suzan K. DelBene","WA","D","D000617","Committee on Ways and Means","member","minority","15"
"N000184","Kristi Noem","SD","R","N000184","Committee on Ways and Means","member","majority","15"
"C001080","Judy Chu","CA","D","C001080","Committee on Ways and Means","member","minority","16"
"H001065","George Holding","NC","R","H001065","Committee on Ways and Means","member","majority","16"
"S001195","Jason Smith","MO","R","S001195","Committee on Ways and Means","member","majority","17"
"R000597","Tom Rice","SC","R","R000597","Committee on Ways and Means","member","majority","18"
"S001183","David Schweikert","AZ","R","S001183","Committee on Ways and Means","member","majority","19"
"W000813","Jackie Walorski","IN","R","W000813","Committee on Ways and Means","member","majority","20"
"C001107","Carlos Curbelo","FL","R","C001107","Committee on Ways and Means","member","majority","21"
"B001293","Mike Bishop","MI","R","B001293","Committee on Ways and Means","member","majority","22"
"L000585","Darin M. LaHood","IL","R","L000585","Committee on Ways and Means","member","majority","23"
"W000815","Brad Wenstrup","OH","R","W000815","Committee on Ways and Means","member","majority","24"
"N000181","Devin Nunes","CA","R","N000181","Permanent Select Committee on Intelligence","member","majority","1"
"S001150","Adam B. Schiff","CA","D","S001150","Permanent Select Committee on Intelligence","member","minority","1"
"H001047","Jim Himes","CT","D","H001047","Permanent Select Committee on Intelligence","member","minority","2"
"C001062","K. Michael Conaway","TX","R","C001062","Permanent Select Committee on Intelligence","member","majority","2"
"K000210","Peter T. King","NY","R","K000210","Permanent Select Committee on Intelligence","member","majority","3"
"S001185","Terri Sewell","AL","D","S001185","Permanent Select Committee on Intelligence","member","minority","3"
"C001072","André Carson","IN","D","C001072","Permanent Select Committee on Intelligence","member","minority","4"
"L000554","Frank A. LoBiondo","NJ","R","L000554","Permanent Select Committee on Intelligence","member","majority","4"
"S001175","Jackie Speier","CA","D","S001175","Permanent Select Committee on Intelligence","member","minority","5"
"R000583","Tom Rooney","FL","R","R000583","Permanent Select Committee on Intelligence","member","majority","5"
"R000435","Ileana Ros-Lehtinen","FL","R","R000435","Permanent Select Committee on Intelligence","member","majority","6"
"Q000023","Mike Quigley","IL","D","Q000023","Permanent Select Committee on Intelligence","member","minority","6"
"T000463","Michael R. Turner","OH","R","T000463","Permanent Select Committee on Intelligence","member","majority","7"
"S001193","Eric Swalwell","CA","D","S001193","Permanent Select Committee on Intelligence","member","minority","7"
"W000815","Brad Wenstrup","OH","R","W000815","Permanent Select Committee on Intelligence","member","majority","8"
"C001091","Joaquín Castro","TX","D","C001091","Permanent Select Committee on Intelligence","member","minority","8"
"S001192","Chris Stewart","UT","R","S001192","Permanent Select Committee on Intelligence","member","majority","9"
"H001064","Denny Heck","WA","D","H001064","Permanent Select Committee on Intelligence","member","minority","9"
"C001087","Rick Crawford","AR","R","C001087","Permanent Select Committee on Intelligence","member","majority","10"
"G000566","Trey Gowdy","SC","R","G000566","Permanent Select Committee on Intelligence","member","majority","11"
"S001196","Elise Stefanik","NY","R","S001196","Permanent Select Committee on Intelligence","member","majority","12"
"H001073","Will Hurd","TX","R","H001073","Permanent Select Committee on Intelligence","member","majority","13"
