name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Nguyễn Thái Hùng,,,Thái Bình,85.34,Hưng Hà. Quỳnh Phụ. Vũ Thư,,,TRUE
Vũ Thị Diện,,,Thái Bình,64.23,Hưng Hà. Quỳnh Phụ. Vũ Thư,,,TRUE
Cao Sĩ Kiêm,,,Thái Bình,59.37,Hưng Hà. Quỳnh Phụ. Vũ Thư,,,TRUE
Vũ Tiến Lộc,,,Thái Bình,82.84,Đông Hưng. Thái Thụy,,,TRUE
Trần Văn Mừng,,,Thái Bình,76.99,Đông Hưng. Thái Thụy,,,TRUE
Phạm Xuân Thường,,,Thái Bình,62.85,Đông Hưng. Thái Thụy,,,TRUE
Nguyễn Hạnh Phúc,,,Thái Bình,88.97,Thành phố Thái Bình. Kiến Xương. Tiền Hải,,,TRUE
Lê Quốc Dung,,,Thái Bình,82.86,Thành phố Thái Bình. Kiến Xương. Tiền Hải,,,TRUE
Tạ Ngọc Tấn,,,Thái Bình,77.98,Thành phố Thái Bình. Kiến Xương. Tiền Hải,,,TRUE
Lê Thị Nga,,,Thái Nguyên,64.52,Định Hoá. Phú Lương. Đại Từ,,,TRUE
Đỗ Mạnh Hùng,,,Thái Nguyên,64.03,Định Hoá. Phú Lương. Đại Từ,,,TRUE
Nông Đức Mạnh,,,Thái Nguyên,91.35,Thành phố Thái Nguyên. Võ Nhai. Đồng Hỷ,,,TRUE
Phạm Mạnh Hùng,,,Thái Nguyên,70.88,Thành phố Thái Nguyên. Võ Nhai. Đồng Hỷ,,,TRUE
Phan Văn Tường,,,Thái Nguyên,59.84,Thành phố Thái Nguyên. Võ Nhai. Đồng Hỷ,,,TRUE
Nguyễn Văn Vượng,,,Thái Nguyên,78.74,Thị xã Sông Công. Phú Bình. Phổ Yên,,,TRUE
Nguyễn Văn Thời,,,Thái Nguyên,57.94,Thị xã Sông Công. Phú Bình. Phổ Yên,,,TRUE
Lê Quang Bình,,,Thanh Hoá,87.92,Thành phố Thanh Hoá. thị xã Sầm Sơn. Hoằng Hoá. Đông Sơn,,,TRUE
Lê Văn Cuông,,,Thanh Hoá,83.46,Thành phố Thanh Hoá. thị xã Sầm Sơn. Hoằng Hoá. Đông Sơn,,,TRUE
Nguyễn Thị Lý,,,Thanh Hoá,53.33,Thành phố Thanh Hoá. thị xã Sầm Sơn. Hoằng Hoá. Đông Sơn,,,TRUE
Nguyễn Đình Phùng,,,Thanh Hoá,81.48,Thị xã Bỉm Sơn. Hà Trung. Nga Sơn. Hậu Lộc,,,TRUE
Nguyễn Anh Liên (tức Nguyễn Lào),,,Thanh Hoá,72.93,Thị xã Bỉm Sơn. Hà Trung. Nga Sơn. Hậu Lộc,,,TRUE
Tô Huy Rứa,,,Thanh Hoá,91.89,Quảng Xương. Nông Cống. Tĩnh Gia,,,TRUE
Lê Hồng Sơn,,,Thanh Hoá,86.29,Quảng Xương. Nông Cống. Tĩnh Gia,,,TRUE
Vũ Duy Hòa,,,Thanh Hoá,85.23,Quảng Xương. Nông Cống. Tĩnh Gia,,,TRUE
Lê Ngọc Hân,,,Thanh Hoá,91.97,Vĩnh Lộc. Thiệu Hoá. Yên Định. Thạch Thành. Cẩm Thủy,,,TRUE
Võ Hồng Phúc,,,Thanh Hoá,88.26,Vĩnh Lộc. Thiệu Hoá. Yên Định. Thạch Thành. Cẩm Thủy,,,TRUE
Trương Văn Khoa,,,Thanh Hoá,79.82,Vĩnh Lộc. Thiệu Hoá. Yên Định. Thạch Thành. Cẩm Thủy,,,TRUE
Nguyễn Văn Phát,,,Thanh Hoá,79.3,Triệu Sơn. Thọ Xuân. Như Xuân. Như Thanh. Thường Xuân,,,TRUE
Dương Ngọc Ngưu,,,Thanh Hoá,78.09,Triệu Sơn. Thọ Xuân. Như Xuân. Như Thanh. Thường Xuân,,,TRUE
Trịnh Thị Giới,,,Thanh Hoá,62.59,Triệu Sơn. Thọ Xuân. Như Xuân. Như Thanh. Thường Xuân,,,TRUE
Đinh Tiên Phong,,,Thanh Hoá,86.78,Ngọc Lặc. Lang Chánh. Bá Thước. Quan Hoá. Quan Sơn. Mường Lát,,,TRUE
Bùi Sỹ Lợi,,,Thanh Hoá,86.28,Ngọc Lặc. Lang Chánh. Bá Thước. Quan Hoá. Quan Sơn. Mường Lát,,,TRUE
Phạm Thị Hoa,,,Thanh Hoá,55.41,Ngọc Lặc. Lang Chánh. Bá Thước. Quan Hoá. Quan Sơn. Mường Lát,,,TRUE
Nguyễn Ngọc Thiện,,,Thừa Thiên-Huế,81.52,Phong Điền. Quảng Điền. Hương Trà. A Lưới,,,TRUE
Nguyễn Thanh Toàn,,,Thừa Thiên-Huế,77.91,Phong Điền. Quảng Điền. Hương Trà. A Lưới,,,TRUE
Nguyễn Văn Toàn,,,Thừa Thiên-Huế,79.16,Thành phố Huế. Hương Thuỷ,,,TRUE
Nguyễn Hội (tức Hòa thượng Thích Chơn Thiện),,,Thừa Thiên-Huế,76.56,Thành phố Huế. Hương Thuỷ,,,TRUE
Nguyễn Thị Thu Hồng,,,Thừa Thiên-Huế,69.62,Thành phố Huế. Hương Thuỷ,,,TRUE
Phan Xuân Dũng,,,Thừa Thiên-Huế,76.9,Phú Vang. Phú Lộc. Nam Đông,,,TRUE
Đồng Hữu Mạo,,,Thừa Thiên-Huế,68.37,Phú Vang. Phú Lộc. Nam Đông,,,TRUE
Lê Văn Dũng (tức Nguyễn Văn Nới),,,Tiền Giang,79.82,Cái Bè. Cai Lậy,,,TRUE
Trần Văn Tấn,,,Tiền Giang,76.59,Cái Bè. Cai Lậy,,,TRUE
Nguyễn Thị Sáng,,,Tiền Giang,58.04,Cái Bè. Cai Lậy,,,TRUE
Nguyễn Hữu Trí,,,Tiền Giang,74.4,Thành phố Mỹ Tho. Tân Phước. Châu Thành,,,TRUE
Lê Dũng (tức Lê Văn Tươi),,,Tiền Giang,59.38,Thành phố Mỹ Tho. Tân Phước. Châu Thành,,,TRUE
Nguyễn Văn Tiên,,,Tiền Giang,58.84,Thành phố Mỹ Tho. Tân Phước. Châu Thành,,,TRUE
Nguyễn Hữu Chí,,,Tiền Giang,79.89,Thị xã Gò Công. Chợ Gạo. Gò Công Tây. Gò Công Đông,,,TRUE
Nguyễn Hữu Hùng,,,Tiền Giang,69.49,Thị xã Gò Công. Chợ Gạo. Gò Công Tây. Gò Công Đông,,,TRUE
Võ Thị Thuý Loan,,,Tiền Giang,52.27,Thị xã Gò Công. Chợ Gạo. Gò Công Tây. Gò Công Đông,,,TRUE
Nguyễn Thái Bình,,,Trà Vinh,87.62,Thị xã Trà Vinh. Càng Long. Cầu Kè. Tiểu Cần,,,TRUE
Nguyễn Thị Khá,,,Trà Vinh,72.43,Thị xã Trà Vinh. Càng Long. Cầu Kè. Tiểu Cần,,,TRUE
Thạch Thị Dân,,,Trà Vinh,52.22,Thị xã Trà Vinh. Càng Long. Cầu Kè. Tiểu Cần,,,TRUE
Huỳnh Phước Long,,,Trà Vinh,78.5,Trà Cú. Duyên Hải. Châu Thành. Cầu Ngang,,,TRUE
Dương Kim Anh,,,Trà Vinh,74.46,Trà Cú. Duyên Hải. Châu Thành. Cầu Ngang,,,TRUE
Sơn Tám,,,Trà Vinh,56.17,Trà Cú. Duyên Hải. Châu Thành. Cầu Ngang,,,TRUE
Phan Thị Mỹ Bình,,,Tuyên Quang,72.26,Thị xã Tuyên Quang. Na Hang. Chiêm Hoá. Hàm Yên,,,TRUE
Nguyễn Sáng Vang,,,Tuyên Quang,71.53,Thị xã Tuyên Quang. Na Hang. Chiêm Hoá. Hàm Yên,,,TRUE
Đinh Thế Huynh,,,Tuyên Quang,70.15,Thị xã Tuyên Quang. Na Hang. Chiêm Hoá. Hàm Yên,,,TRUE
Hà Thị Khích (tức Hà Thị Khiết),,,Tuyên Quang,73.85,Yên Sơn. Sơn Dương,,,TRUE
Nguyễn Văn Sơn,,,Tuyên Quang,70.78,Yên Sơn. Sơn Dương,,,TRUE
Trương Xuân Quý,,,Tuyên Quang,64.59,Yên Sơn. Sơn Dương,,,TRUE
Phan Đức Hưởng,,,Vĩnh Long,69.52,Thị xã Vĩnh Long. Long Hồ. Tam Bình. Mang Thít,,,TRUE
Võ Văn Thưởng,,,Vĩnh Long,66.73,Thị xã Vĩnh Long. Long Hồ. Tam Bình. Mang Thít,,,TRUE
Lê Văn Điệt,,,Vĩnh Long,60.04,Thị xã Vĩnh Long. Long Hồ. Tam Bình. Mang Thít,,,TRUE
Võ Văn Liêm (tức Bảy Liêm),,,Vĩnh Long,78.32,Bình Minh. Trà Ôn. Vũng Liêm,,,TRUE
Trần Văn Kiệt,,,Vĩnh Long,68.73,Bình Minh. Trà Ôn. Vũng Liêm,,,TRUE
Hồ Thị Thu Hằng,,,Vĩnh Long,54.38,Bình Minh. Trà Ôn. Vũng Liêm,,,TRUE
Ngô Văn Dụ,,,Vĩnh Phúc,89.88,Lập Thạch. Tam Dương. Tam Đảo,,,TRUE
Lưu Thị Chi Lan,,,Vĩnh Phúc,65.96,Lập Thạch. Tam Dương. Tam Đảo,,,TRUE
Trịnh Đình Dũng,,,Vĩnh Phúc,88.95,Thành phố Vĩnh Yên. thị xã Phúc Yên. Bình Xuyên. Mê Linh,,,TRUE
Lê Thị Nguyệt,,,Vĩnh Phúc,79.41,Thành phố Vĩnh Yên. thị xã Phúc Yên. Bình Xuyên. Mê Linh,,,TRUE
Trần Hanh (tức Trần Huy Hanh),,,Vĩnh Phúc,75.77,Thành phố Vĩnh Yên. thị xã Phúc Yên. Bình Xuyên. Mê Linh,,,TRUE
Nguyễn Xuân Thuyết,,,Vĩnh Phúc,77.96,Yên Lạc. Vĩnh Tường,,,TRUE
Hoàng Văn Toàn,,,Vĩnh Phúc,66.11,Yên Lạc. Vĩnh Tường,,,TRUE
Phùng Quốc Hiển,,,Yên Bái,87.12,Thành phố Yên Bái. Yên Bình. Văn Yên. Lục Yên,,,TRUE
Sùng Thị Chư,,,Yên Bái,84.27,Thành phố Yên Bái. Yên Bình. Văn Yên. Lục Yên,,,TRUE
Nguyễn Văn Tuyết,,,Yên Bái,77.55,Thành phố Yên Bái. Yên Bình. Văn Yên. Lục Yên,,,TRUE
Giàng A Chu,,,Yên Bái,85.23,Thị xã Nghĩa Lộ. Văn Chấn. Trạm Tấu. Mù Cang Chải. Trấn Yên,,,TRUE
Hoàng Thương Lượng,,,Yên Bái,84.44,Thị xã Nghĩa Lộ. Văn Chấn. Trạm Tấu. Mù Cang Chải. Trấn Yên,,,TRUE
Triệu Thị Bình,,,Yên Bái,74.56,Thị xã Nghĩa Lộ. Văn Chấn. Trạm Tấu. Mù Cang Chải. Trấn Yên,,,TRUE
