name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Đặng Thế Vinh,,,Long An,0,Huyện Thạnh Hóa. Huyện Tân Thạnh. Huyện Mộc Hóa. Huyện Vĩnh Hưng và huyện Tân Hưng,,,TRUE
Vũ Xuân Trường,,,Nam Ðịnh,0,Huyện Mỹ Lộc. Huyện Vụ Bản. Huyện Ý Yên và thành phố Nam Ðịnh,,,TRUE
Phạm Hồng Hà,,,Nam Ðịnh,0,Huyện Mỹ Lộc. Huyện Vụ Bản. Huyện Ý Yên và thành phố Nam Ðịnh,,,TRUE
Nguyễn Văn Pha,,,Nam Ðịnh,0,Huyện Mỹ Lộc. Huyện Vụ Bản. Huyện Ý Yên và thành phố Nam Ðịnh,,,TRUE
Vũ Văn Ninh,,,Nam Ðịnh,0,Huyện Nam Trực. Huyện Nghĩa Hưng và huyện Trực Ninh,,,TRUE
Nguyễn Anh Sơn,,,Nam Ðịnh,0,Huyện Nam Trực. Huyện Nghĩa Hưng và huyện Trực Ninh,,,TRUE
Hoàng Thị Tố Nga,,,Nam Ðịnh,0,Huyện Nam Trực. Huyện Nghĩa Hưng và huyện Trực Ninh,,,TRUE
Trần Quang Chiểu,,,Nam Ðịnh,0,Huyện Xuân Trường. Huyện Giao Thủy và huyện Hải Hậu,,,TRUE
Linh mục Lê Ngọc Hoàn,,,Nam Ðịnh,0,Huyện Xuân Trường. Huyện Giao Thủy và huyện Hải Hậu,,,TRUE
Nguyễn Thị Thu Hằng,,,Nam Ðịnh,0,Huyện Xuân Trường. Huyện Giao Thủy và huyện Hải Hậu,,,TRUE
Nguyễn Đức Hiền,,,Nghệ An,0,Huyện Kỳ Sơn. Huyện Tương Dương. Huyện Con Cuông. Huyện Anh Sơn và huyện Ðô Lương,,,TRUE
Vi Thị Hương,,,Nghệ An,0,Huyện Kỳ Sơn. Huyện Tương Dương. Huyện Con Cuông. Huyện Anh Sơn và huyện Ðô Lương,,,TRUE
Trần Văn Hằng,,,Nghệ An,0,Huyện Quế Phong. Huyện Quỳ Châu. Huyện Quỳ Hợp. Huyện Nghĩa Ðàn. Huyện Tân Kỳ và thị xã Thái Hòa,,,TRUE
Nguyễn Sỹ Hội,,,Nghệ An,0,Huyện Quế Phong. Huyện Quỳ Châu. Huyện Quỳ Hợp. Huyện Nghĩa Ðàn. Huyện Tân Kỳ và thị xã Thái Hòa,,,TRUE
Nguyễn Thị Hải,,,Nghệ An,0,Huyện Quế Phong. Huyện Quỳ Châu. Huyện Quỳ Hợp. Huyện Nghĩa Ðàn. Huyện Tân Kỳ và thị xã Thái Hòa,,,TRUE
Phan Trung Lý,,,Nghệ An,0,Huyện Yên Thành và huyện Quỳnh Lưu,,,TRUE
Phạm Văn Hà,,,Nghệ An,0,Huyện Yên Thành và huyện Quỳnh Lưu,,,TRUE
Phan Văn Quý,,,Nghệ An,0,Huyện Yên Thành và huyện Quỳnh Lưu,,,TRUE
Nguyễn Minh Hồng,,,Nghệ An,0,Huyện Thanh Chương. Huyện Nam Ðàn. Huyện Hưng Nguyên và thành phố Vinh,,,TRUE
Trần Hữu Tuất,,,Nghệ An,0,Huyện Thanh Chương. Huyện Nam Ðàn. Huyện Hưng Nguyên và thành phố Vinh,,,TRUE
Lê Thị Tám,,,Nghệ An,0,Huyện Thanh Chương. Huyện Nam Ðàn. Huyện Hưng Nguyên và thành phố Vinh,,,TRUE
Phan Đình Trạc,,,Nghệ An,0,Huyện Diễn Châu. Huyện Nghi Lộc và thị xã Cửa Lò,,,TRUE
Phạm Văn Tấn,,,Nghệ An,0,Huyện Diễn Châu. Huyện Nghi Lộc và thị xã Cửa Lò,,,TRUE
Trần Đại Quang,,,Ninh Bình,0,Huyện Nho Quan. Huyện Gia Viễn. Huyện Hoa Lư và thành phố Ninh Bình,,,TRUE
Nguyễn Thị Thanh,,,Ninh Bình,0,Huyện Nho Quan. Huyện Gia Viễn. Huyện Hoa Lư và thành phố Ninh Bình,,,TRUE
Lưu Thị Huyền,,,Ninh Bình,0,Huyện Nho Quan. Huyện Gia Viễn. Huyện Hoa Lư và thành phố Ninh Bình,,,TRUE
Đinh Trịnh Hải,,,Ninh Bình,0,Huyện Kim Sơn. Huyện Yên Khánh. Huyện Yên Mô và thị xã Tam Ðiệp,,,TRUE
Bùi Văn Phương,,,Ninh Bình,0,Huyện Kim Sơn. Huyện Yên Khánh. Huyện Yên Mô và thị xã Tam Ðiệp,,,TRUE
Phạm Thị Mỹ Ngọc,,,Ninh Bình,0,Huyện Kim Sơn. Huyện Yên Khánh. Huyện Yên Mô và thị xã Tam Ðiệp,,,TRUE
Huỳnh Thế Kỳ,,,Ninh Thuận,0,Huyện Bác Ái. Huyện Ninh Sơn. Huyện Thuận Bắc và thành phố Phan Rang - Tháp Chàm,,,TRUE
Nguyễn Đức Thanh,,,Ninh Thuận,0,Huyện Bác Ái. Huyện Ninh Sơn. Huyện Thuận Bắc và thành phố Phan Rang - Tháp Chàm,,,TRUE
Nguyễn Sỹ Cương,,,Ninh Thuận,0,Huyện Bác Ái. Huyện Ninh Sơn. Huyện Thuận Bắc và thành phố Phan Rang - Tháp Chàm,,,TRUE
Phan Xuân Dũng,,,Ninh Thuận,0,Huyện Ninh Hải. Huyện Thuận Nam và huyện Ninh Phước,,,TRUE
Ðàng Thị Mỹ Hương,,,Ninh Thuận,0,Huyện Ninh Hải. Huyện Thuận Nam và huyện Ninh Phước,,,TRUE
Nguyễn Bắc Việt,,,Ninh Thuận,0,Huyện Ninh Hải. Huyện Thuận Nam và huyện Ninh Phước,,,TRUE
Nguyễn Doãn Khánh,,,Phú Thọ,0,Huyện Tam Nông. Huyện Tân Sơn. Huyện Thanh Sơn. Huyện Thanh Thủy. Huyện Yên Lập và thành phố Việt Trì,,,TRUE
Vũ Xuân Hồng,,,Phú Thọ,0,Huyện Tam Nông. Huyện Tân Sơn. Huyện Thanh Sơn. Huyện Thanh Thủy. Huyện Yên Lập và thành phố Việt Trì,,,TRUE
Lê Thị Yến,,,Phú Thọ,0,Huyện Tam Nông. Huyện Tân Sơn. Huyện Thanh Sơn. Huyện Thanh Thủy. Huyện Yên Lập và thành phố Việt Trì,,,TRUE
Dương Hoàng Hương,,,Phú Thọ,0,Huyện Phù Ninh. Huyện Lâm Thao. Huyện Ðoan Hùng và thị xã Phú Thọ,,,TRUE
Nguyễn Thúy Anh,,,Phú Thọ,0,Huyện Phù Ninh. Huyện Lâm Thao. Huyện Ðoan Hùng và thị xã Phú Thọ,,,TRUE
Nguyễn Kim Khoa,,,Phú Thọ,0,Huyện Thanh Ba. Huyện Hạ Hòa và huyện Cẩm Khê,,,TRUE
Nguyễn Xuân Thủy,,,Phú Thọ,0,Huyện Thanh Ba. Huyện Hạ Hòa và huyện Cẩm Khê,,,TRUE
Nguyễn Thái Học,,,Phú Yên,0,Huyện Phú Hòa. Huyện Ðông Hòa. Huyện Tây Hòa. Huyện Sơn Hòa và huyện Sông Hinh,,,TRUE
Phạm Văn Hổ,,,Phú Yên,0,Huyện Phú Hòa. Huyện Ðông Hòa. Huyện Tây Hòa. Huyện Sơn Hòa và huyện Sông Hinh,,,TRUE
Y Thông,,,Phú Yên,0,Huyện Phú Hòa. Huyện Ðông Hòa. Huyện Tây Hòa. Huyện Sơn Hòa và huyện Sông Hinh,,,TRUE
Đào Tấn Lộc,,,Phú Yên,0,Huyện Ðồng Xuân. Huyện Tuy An. thị xã Sông Cầu và thành phố Tuy Hòa,,,TRUE
Đặng Thị Kim Chi,,,Phú Yên,0,Huyện Ðồng Xuân. Huyện Tuy An. thị xã Sông Cầu và thành phố Tuy Hòa,,,TRUE
Đinh Văn Nhã,,,Phú Yên,0,Huyện Ðồng Xuân. Huyện Tuy An. thị xã Sông Cầu và thành phố Tuy Hòa,,,TRUE
Hoàng Đăng Quang,,,Quảng Bình,0,Huyện Minh Hóa. Huyện Tuyên Hóa. Huyện Quảng Trạch và huyện Bố Trạch,,,TRUE
Nguyễn Mạnh Cường,,,Quảng Bình,0,Huyện Minh Hóa. Huyện Tuyên Hóa. Huyện Quảng Trạch và huyện Bố Trạch,,,TRUE
Trần Minh Diệu,,,Quảng Bình,0,Huyện Minh Hóa. Huyện Tuyên Hóa. Huyện Quảng Trạch và huyện Bố Trạch,,,TRUE
Hà Hùng Cường,,,Quảng Bình,0,Huyện Lệ Thủy. Huyện Quảng Ninh và thành phố Ðồng Hới,,,TRUE
Nguyễn Ngọc Phương,,,Quảng Bình,0,Huyện Lệ Thủy. Huyện Quảng Ninh và thành phố Ðồng Hới,,,TRUE
Lê Khánh Nhung,,,Quảng Bình,0,Huyện Lệ Thủy. Huyện Quảng Ninh và thành phố Ðồng Hới,,,TRUE
Ngô Văn Minh,,,Quảng Nam,0,Huyện Ðại Lộc. Huyện Ðiện Bàn. Huyện Ðông Giang. Huyện Tây Giang. Huyện Nam Giang và huyện Phước Sơn,,,TRUE
Trần Xuân Vinh,,,Quảng Nam,0,Huyện Ðại Lộc. Huyện Ðiện Bàn. Huyện Ðông Giang. Huyện Tây Giang. Huyện Nam Giang và huyện Phước Sơn,,,TRUE
Nguyễn Xuân Phúc,,,Quảng Nam,0,Huyện Duy Xuyên. Huyện Quế Sơn. Huyện Nông Sơn. Huyện Thăng Bình. Huyện Hiệp Ðức và thành phố Hội An,,,TRUE
Lê Phước Thanh,,,Quảng Nam,0,Huyện Duy Xuyên. Huyện Quế Sơn. Huyện Nông Sơn. Huyện Thăng Bình. Huyện Hiệp Ðức và thành phố Hội An,,,TRUE
Phạm Trường Dân,,,Quảng Nam,0,Huyện Duy Xuyên. Huyện Quế Sơn. Huyện Nông Sơn. Huyện Thăng Bình. Huyện Hiệp Ðức và thành phố Hội An,,,TRUE
Nguyễn Đức Hải,,,Quảng Nam,0,Huyện Núi Thành. Huyện Tiên Phước. Huyện Nam Trà My. Huyện Bắc Trà My. Huyện Phú Ninh và thành phố Tam Kỳ,,,TRUE
Lê Văn Lai,,,Quảng Nam,0,Huyện Núi Thành. Huyện Tiên Phước. Huyện Nam Trà My. Huyện Bắc Trà My. Huyện Phú Ninh và thành phố Tam Kỳ,,,TRUE
Nguyễn Thị Tuyết Thanh,,,Quảng Nam,0,Huyện Núi Thành. Huyện Tiên Phước. Huyện Nam Trà My. Huyện Bắc Trà My. Huyện Phú Ninh và thành phố Tam Kỳ,,,TRUE
Nguyễn Hòa Bình,,,Quảng Ngãi,0,Huyện Bình Sơn. Huyện Sơn Tịnh. Huyện Trà Bồng. Huyện Tây Trà. Huyện Sơn Tây và huyện Sơn Hà,,,TRUE
Mã Điền Cư,,,Quảng Ngãi,0,Huyện Bình Sơn. Huyện Sơn Tịnh. Huyện Trà Bồng. Huyện Tây Trà. Huyện Sơn Tây và huyện Sơn Hà,,,TRUE
Đinh Thị Phương Lan,,,Quảng Ngãi,0,Huyện Bình Sơn. Huyện Sơn Tịnh. Huyện Trà Bồng. Huyện Tây Trà. Huyện Sơn Tây và huyện Sơn Hà,,,TRUE
Võ Tuấn Nhân,,,Quảng Ngãi,0,Huyện Tư Nghĩa. Huyện Nghĩa Hành. Huyện Lý Sơn và thành phố Quảng Ngãi,,,TRUE
Trịnh Đình Thạch,,,Quảng Ngãi,0,Huyện Tư Nghĩa. Huyện Nghĩa Hành. Huyện Lý Sơn và thành phố Quảng Ngãi,,,TRUE
Nguyễn Cao Phúc,,,Quảng Ngãi,0,Huyện Mộ Ðức. Huyện Ðức Phổ. Huyện Ba Tơ và huyện Minh Long,,,TRUE
Võ Văn Kim (Vũ Trọng Kim),,,Quảng Ngãi,0,Huyện Mộ Ðức. Huyện Ðức Phổ. Huyện Ba Tơ và huyện Minh Long,,,TRUE
